dataset,Model,Normalization method,R2 Score,CPT KL Divergence,CPT JS Divergence,Number of Parents,entropy,predicted_entropy,BN KL Divergence
medicaltest,gpt-4o,Normalized,0.20813337393539622,0.3482407539798627,0.03667726988325335,2,0.8269717564902247,0.5976115446765434,0.8969982477152173
megacities,gpt-4o,Raw,0.3766804525180044,0.3288640418724572,0.12013962765242107,2,0.16476841024190172,0.784844323116616,-1.0
megacities,gpt-4o,Normalized,0.396151160340912,0.38393815340102894,0.11592102573617545,2,0.16476841024190172,0.7936701696127582,4.075793923840819
metal,gpt-4o,Raw,0.4394899218428632,0.332331949100258,0.07570005686447237,2,0.38360136192884503,0.6327818203551903,
metal,gpt-4o,Normalized,0.43535315027349186,0.3319939084664463,0.07304585941429065,2,0.38360136192884503,0.6254821841848537,
metal,gpt-4o,Raw,-0.8820966976904849,-0.16019629739389912,0.10065098825387277,3,0.739371191709067,0.862641114930236,-1.0
metal,gpt-4o,Normalized,0.009866189582138918,0.24243673916805192,0.05776665516065895,3,0.739371191709067,0.8516431736956805,2.7604152176869157
navigation,gpt-4o,Raw,0.4019335271072919,-0.07253859056207425,0.09473425104040589,3,0.4691358829988659,0.7317384116572742,-1.0
navigation,gpt-4o,Normalized,0.5592046655477643,0.2473715748627642,0.06510067042419102,3,0.4691358829988659,0.752748943896781,0.38219356414361194
oildepot,gpt-4o,Raw,0.021005539167900378,0.6094866865143623,0.2006817540782964,2,0.006861056077774981,0.8039232187510983,-1.0
oildepot,gpt-4o,Normalized,0.054876380689378945,0.6641093084535554,0.19392988188809784,2,0.006861056077774981,0.8256875328653153,12.184062668498623
oxygen,gpt-4o,Raw,0.41347170777255327,0.38016564659145885,0.14201094752027849,2,0.00111463116516414,0.7566279006739793,-1.0
oxygen,gpt-4o,Normalized,0.43624654546138775,0.43826502732180533,0.1357157694992731,2,0.00111463116516414,0.7719583267406737,6.544801828625345
phdarticles,gpt-4o,Raw,0.13341016113479764,0.10767196096951023,0.03441585924255142,2,0.821986094591693,0.8970165268702153,
phdarticles,gpt-4o,Normalized,0.15311053060190172,0.11188865715661017,0.03252845177220942,2,0.821986094591693,0.8936025834961234,
phdarticles,gpt-4o,Raw,0.263079574744969,-0.09783071268853362,0.010277217361217065,3,0.8803065261685022,0.909690636037595,-1.0
phdarticles,gpt-4o,Normalized,0.7009829387661333,0.01829140020275727,0.004514355729265575,3,0.8803065261685022,0.8804249785898803,0.4024254146994805
pilot,gpt-4o,Raw,0.2940917898430053,0.431969979055764,0.1593063340452533,2,0.010148810624392053,0.7726275957821934,-1.0
pilot,gpt-4o,Normalized,0.32780592060519986,0.5028351147038433,0.1514751905556129,2,0.010148810624392053,0.7941747559099416,12.417103493160964
poultry,gpt-4o,Raw,0.13527484568624293,0.27403254751008344,0.08897678562818906,2,0.5072411115453654,0.9382607317550457,-1.0
poultry,gpt-4o,Normalized,0.15702277886875582,0.29669019126669705,0.08709763466199727,2,0.5072411115453654,0.944376520044136,10.821201042641214
project,gpt-4o,Raw,0.2503241710483193,0.17810968283779113,0.07656895067088265,2,0.5179333554811753,0.9205485563258792,-1.0
project,gpt-4o,Normalized,0.3066621141600522,0.24760759833209828,0.0720794462421312,2,0.5179333554811753,0.9401903410911717,4.1460874755593276
projectmanagement,gpt-4o,Raw,0.5396949497837664,0.057563507575175414,0.037151606996705916,2,0.6118698620073921,0.83390741179451,-1.0
projectmanagement,gpt-4o,Normalized,0.5838952363404207,0.12347920426118969,0.03405457079718072,2,0.6118698620073921,0.8499511914255765,2.1578409970448855
rainstorm,gpt-4o,Raw,-0.6691005835642307,0.0940962432789878,0.06326936572379634,2,0.7841400249053891,0.8823534324655639,-1.0
rainstorm,gpt-4o,Normalized,-0.44364864806647564,0.21662533802770145,0.055428963547063975,2,0.7841400249053891,0.9271935332179119,6.9022821305244415
ricci,gpt-4o,Raw,0.7294105966012858,0.04615917381591631,0.021825547093036548,2,0.6543142329145919,0.7812445932578564,-1.0
ricci,gpt-4o,Normalized,0.7627147178325339,0.07353501749252371,0.020885495950886828,2,0.6543142329145919,0.7686116087722902,0.4622721178627849
rockburst,gpt-4o,Raw,0.6508061917939734,0.20560318247972792,0.021915634958932995,2,0.847005392515269,0.5954618442383217,
rockburst,gpt-4o,Normalized,0.48161981405215104,0.10024266836131615,0.021869970313305728,2,0.847005392515269,0.5032583347756456,
rockburst,gpt-4o,Raw,0.1821949617460955,-0.11563903070082929,0.07114503071843314,3,0.6650367582914858,0.851720312608472,-1.0
rockburst,gpt-4o,Normalized,0.4232409518843834,0.18655806113818096,0.04992867835146885,3,0.6650367582914858,0.832113060474823,1.18047566736975
ropesegment,gpt-4o,Raw,-0.2178258003124276,0.8467760107024093,0.23113918496084662,2,0.01364420583658793,0.6842802781868567,-1.0
ropesegment,gpt-4o,Normalized,-0.20657581546221881,0.8881427812379163,0.22632148893791085,2,0.01364420583658793,0.6966227434590143,8.882274870952807
sallyclark,gpt-4o,Raw,-0.00854643090236551,0.569522589428585,0.1556048218514605,2,0.15786272127118284,0.5650577246875371,-1.0
sallyclark,gpt-4o,Normalized,0.008674261969264352,0.5995383765804125,0.1528448060789392,2,0.15786272127118284,0.581377408756497,1.7021596325610162
adversarialbehavior,gpt-4o-inoneprompt,Raw,0.05918644067796619,0.656766930425158,0.11474134753546832,2,0.3673877953948086,0.6196859507924014,-1.0
adversarialbehavior,gpt-4o-inoneprompt,Normalized,0.05918644067796619,0.656766930425158,0.11474134753546832,2,0.3673877953948086,0.6196859507924014,2.3335657298984103
agropastoral2,gpt-4o-inoneprompt,Raw,0.0,0.008870761146120176,0.0022226230809832236,2,0.9872021966280995,1.0,
agropastoral2,gpt-4o-inoneprompt,Normalized,0.0,0.008870761146120176,0.0022226230809832236,2,0.9872021966280995,1.0,
agropastoral2,gpt-4o-inoneprompt,Raw,-0.0625490910934734,0.5963118812969943,0.15798258629677137,3,0.47683545987490206,0.8460482656581635,
agropastoral2,gpt-4o-inoneprompt,Normalized,-0.0625490910934734,0.5963118812969943,0.15798258629677137,3,0.47683545987490206,0.8460482656581635,
agropastoral2,gpt-4o-inoneprompt,Raw,0.43055048282271446,0.4080079088152888,0.11803073942112906,5,0.4104169297997393,0.6223580602684622,-1.0
agropastoral2,gpt-4o-inoneprompt,Normalized,0.43055048282271446,0.4080079088152888,0.11803073942112906,5,0.4104169297997393,0.6223580602684622,4.820553051005838
agropastoral3,gpt-4o-inoneprompt,Raw,-1.5997366022059563,0.5958147447178171,0.14906140579373572,2,0.6654237508323884,0.8812908992306927,
agropastoral3,gpt-4o-inoneprompt,Normalized,-1.5997366022059563,0.5958147447178171,0.14906140579373572,2,0.6654237508323884,0.8812908992306927,
agropastoral3,gpt-4o-inoneprompt,Raw,-0.5258327896116513,0.8542698685629265,0.2096319809325987,3,0.4930901446809224,0.8396639667345276,
agropastoral3,gpt-4o-inoneprompt,Normalized,-0.5258327896116513,0.8542698685629265,0.2096319809325987,3,0.4930901446809224,0.8396639667345276,
agropastoral3,gpt-4o-inoneprompt,Raw,0.4535909104267497,0.37357168403416585,0.11115142862512059,5,0.4839243362005122,0.6875860718184226,-1.0
agropastoral3,gpt-4o-inoneprompt,Normalized,0.4535909104267497,0.37357168403416585,0.11115142862512059,5,0.4839243362005122,0.6875860718184226,6.697404156323298
agropastoral4,gpt-4o-inoneprompt,Raw,0.03053948185704891,0.2725654207872846,0.07297805852737313,2,0.6008808424806263,0.8986241100899338,
agropastoral4,gpt-4o-inoneprompt,Normalized,0.03053948185704891,0.2725654207872846,0.07297805852737313,2,0.6008808424806263,0.8986241100899338,
agropastoral4,gpt-4o-inoneprompt,Raw,-0.28955233521459345,0.6808695120952801,0.17465162328206174,3,0.5052091355242566,0.835498258708104,
agropastoral4,gpt-4o-inoneprompt,Normalized,-0.28955233521459345,0.6808695120952801,0.17465162328206174,3,0.5052091355242566,0.835498258708104,
agropastoral4,gpt-4o-inoneprompt,Raw,0.22226035258432697,0.6818861607650968,0.18672197657684533,5,0.35001154124480777,0.6864173441692059,-1.0
agropastoral4,gpt-4o-inoneprompt,Normalized,0.22226035258432697,0.6818861607650968,0.18672197657684533,5,0.35001154124480777,0.6864173441692059,8.734808796702618
algal1,gpt-4o-inoneprompt,Raw,0.40487624676763956,0.07338173704114233,0.01844670280697528,2,0.8291538174707366,0.8565893095348989,
algal1,gpt-4o-inoneprompt,Normalized,0.40487624676763956,0.07338173704114233,0.01844670280697528,2,0.8291538174707366,0.8565893095348989,
algal1,gpt-4o-inoneprompt,Raw,-709.9999999999987,0.0706912147790304,0.017445754982953688,3,0.9182238168441618,0.8677396647060184,-1.0
algal1,gpt-4o-inoneprompt,Normalized,-709.9999999999987,0.0706912147790304,0.017445754982953688,3,0.9182238168441618,0.8677396647060184,0.5212236821811088
algalactivity1,gpt-4o-inoneprompt,Raw,-0.3246591286997007,0.1717167691413191,0.04502289832850579,2,0.8121970856212749,0.9279056998903978,-1.0
algalactivity1,gpt-4o-inoneprompt,Normalized,-0.3246591286997007,0.1717167691413191,0.04502289832850579,2,0.8121970856212749,0.9279056998903978,0.9872312447637851
algalactivity2,gpt-4o-inoneprompt,Raw,-0.24677051024233942,0.20592493242526527,0.05437612010293788,2,0.7645516957579964,0.8717887236339242,-1.0
algalactivity2,gpt-4o-inoneprompt,Normalized,-0.24677051024233942,0.20592493242526527,0.05437612010293788,2,0.7645516957579964,0.8717887236339242,0.816774615525454
algorithms3,gpt-4o-inoneprompt,Raw,-0.1667075263544986,0.12647208977376706,0.03299329588013333,2,0.8424499252474187,0.9927376486136672,-1.0
algorithms3,gpt-4o-inoneprompt,Normalized,-0.1667075263544986,0.12647208977376706,0.03299329588013333,2,0.8424499252474187,0.9927376486136672,0.43880995833494574
algorithms4,gpt-4o-inoneprompt,Raw,-0.32482598607888646,0.12082514815272323,0.03146304582895329,2,0.8666997688646867,0.9903168648182228,-1.0
algorithms4,gpt-4o-inoneprompt,Normalized,-0.32482598607888646,0.12082514815272323,0.03146304582895329,2,0.8666997688646867,0.9903168648182228,0.4752012563222068
APSsystem,gpt-4o-inoneprompt,Raw,0.6781398755034787,0.1378115490306204,0.04054200654417266,2,0.5150297931074775,0.7974427634574458,-1.0
APSsystem,gpt-4o-inoneprompt,Normalized,0.6781398755034787,0.1378115490306204,0.04054200654417266,2,0.5150297931074775,0.7974427634574458,1.2814701414110379
fake_asia,gpt-4o-inoneprompt,Raw,0.9103027489471764,0.04529006750304536,0.010511436170722118,2,0.3788367296129292,0.35236091278633996,-1.0
fake_asia,gpt-4o-inoneprompt,Normalized,0.9103027489471764,0.04529006750304536,0.010511436170722118,2,0.3788367296129292,0.35236091278633996,0.4442318869233156
augmenting,gpt-4o-inoneprompt,Raw,0.12669683257918551,0.3481055526434828,0.09652609589027226,2,0.44865084408561495,0.8016174403142757,
augmenting,gpt-4o-inoneprompt,Normalized,0.12669683257918551,0.3481055526434828,0.09652609589027226,2,0.44865084408561495,0.8016174403142757,
augmenting,gpt-4o-inoneprompt,Raw,-0.06542402172571271,0.2223875468766622,0.05378629274880168,3,0.7623848663409786,0.8417960149578585,-1.0
augmenting,gpt-4o-inoneprompt,Normalized,-0.06542402172571271,0.2223875468766622,0.05378629274880168,3,0.7623848663409786,0.8417960149578585,1.3231397208392004
bank,gpt-4o-inoneprompt,Raw,0.11969910376588877,0.12020773032078508,0.03261869433300543,2,0.8048600329537507,0.9683694751588257,
bank,gpt-4o-inoneprompt,Normalized,0.11969910376588877,0.12020773032078508,0.03261869433300543,2,0.8048600329537507,0.9683694751588257,
bank,gpt-4o-inoneprompt,Raw,0.9190046003140003,0.06140292089968054,0.018884468250716772,4,0.5830516520919519,0.6943820402657623,-1.0
bank,gpt-4o-inoneprompt,Normalized,0.9190046003140003,0.06140292089968054,0.018884468250716772,4,0.5830516520919519,0.6943820402657623,0.6265312331811703
bankruptcy,gpt-4o-inoneprompt,Raw,-6.56374501992032,0.6275870738387608,0.1307857329870382,2,0.9093156035505554,0.6161079279421309,
bankruptcy,gpt-4o-inoneprompt,Normalized,-6.56374501992032,0.6275870738387608,0.1307857329870382,2,0.9093156035505554,0.6161079279421309,
bankruptcy,gpt-4o-inoneprompt,Raw,-0.9524536754225204,0.46196838399995094,0.12223225847500506,3,0.7311463982937698,0.8015358845697926,-1.0
bankruptcy,gpt-4o-inoneprompt,Normalized,-0.9524536754225204,0.46196838399995094,0.12223225847500506,3,0.7311463982937698,0.8015358845697926,4.75596075686871
beatles,gpt-4o-inoneprompt,Raw,0.25495,2.855233675831232,0.11020962062141966,2,0.2,0.00807931358959112,-1.0
beatles,gpt-4o-inoneprompt,Normalized,0.25495,2.855233675831232,0.11020962062141966,2,0.2,0.00807931358959112,12.20445125859938
blockchain,gpt-4o-inoneprompt,Raw,-0.06894307848515946,0.3420139255103558,0.09488492521474606,2,0.5400939886252182,0.8420117093637117,-1.0
blockchain,gpt-4o-inoneprompt,Normalized,-0.06894307848515946,0.3420139255103558,0.09488492521474606,2,0.5400939886252182,0.8420117093637117,2.758516308631307
BOPfailure1,gpt-4o-inoneprompt,Raw,-0.018172323398624846,0.6822829119228228,0.2009345850032713,2,0.03282352095311872,0.863705093725907,-1.0
BOPfailure1,gpt-4o-inoneprompt,Normalized,-0.018172323398624846,0.6822829119228228,0.2009345850032713,2,0.03282352095311872,0.863705093725907,10.216238440757154
BOPfailure2,gpt-4o-inoneprompt,Raw,-0.029220671837161705,0.7019922283801335,0.21526937009782063,2,0.008856952201363984,0.9701028921933285,-1.0
BOPfailure2,gpt-4o-inoneprompt,Normalized,-0.029220671837161705,0.7019922283801335,0.21526937009782063,2,0.008856952201363984,0.9701028921933285,27.037692799136543
BOPfailure3,gpt-4o-inoneprompt,Raw,0.0800280306499388,0.6435901127418482,0.1907056697143486,2,0.01831108684160839,0.8665986609936676,-1.0
BOPfailure3,gpt-4o-inoneprompt,Normalized,0.0800280306499388,0.6435901127418482,0.1907056697143486,2,0.01831108684160839,0.8665986609936676,16.76217117316981
chds,gpt-4o-inoneprompt,Raw,-0.20783406235479673,0.20042978657287294,0.04950938771303379,2,0.768144034678592,0.8745152819683556,
chds,gpt-4o-inoneprompt,Normalized,-0.20783406235479673,0.20042978657287294,0.04950938771303379,2,0.768144034678592,0.8745152819683556,
chds,gpt-4o-inoneprompt,Raw,0.8262686567164179,0.0072005039183437106,0.0017770173719154816,3,0.8874922350438328,0.8677396647060184,-1.0
chds,gpt-4o-inoneprompt,Normalized,0.8262686567164179,0.0072005039183437106,0.0017770173719154816,3,0.8874922350438328,0.8677396647060184,0.5722472226750192
conasense,gpt-4o-inoneprompt,Raw,-0.21925849495949423,0.10939078638037786,0.027380742032089154,3,0.853722060478103,0.8935881522247422,
conasense,gpt-4o-inoneprompt,Normalized,-0.21925849495949423,0.10939078638037786,0.027380742032089154,3,0.853722060478103,0.8935881522247422,
conasense,gpt-4o-inoneprompt,Raw,0.32127748316749105,0.27102399859722753,0.07718642923244771,4,0.6406413955118508,0.780906260634991,-1.0
conasense,gpt-4o-inoneprompt,Normalized,0.32127748316749105,0.27102399859722753,0.07718642923244771,4,0.6406413955118508,0.780906260634991,0.7459501886865169
concrete3,gpt-4o-inoneprompt,Raw,0.44105173876166237,0.15244177710491227,0.04032923441437566,2,0.5857291145041132,0.7737456957582142,
concrete3,gpt-4o-inoneprompt,Normalized,0.44105173876166237,0.15244177710491227,0.04032923441437566,2,0.5857291145041132,0.7737456957582142,
concrete3,gpt-4o-inoneprompt,Raw,-0.2469655684914538,0.4078561387083116,0.10266717313587323,3,0.6726171334888515,0.8919740115398521,
concrete3,gpt-4o-inoneprompt,Normalized,-0.2469655684914538,0.4078561387083116,0.10266717313587323,3,0.6726171334888515,0.8919740115398521,
concrete3,gpt-4o-inoneprompt,Raw,0.0,0.07044411424007674,0.016712429384857612,5,0.7219280948873623,0.6986666033765739,-1.0
concrete3,gpt-4o-inoneprompt,Normalized,0.0,0.07044411424007674,0.016712429384857612,5,0.7219280948873623,0.6986666033765739,0.5836343730418196
concrete4,gpt-4o-inoneprompt,Raw,0.08629545921512227,0.1671156127009571,0.04247939592009925,2,0.7216668175851716,0.8670879977508892,
concrete4,gpt-4o-inoneprompt,Normalized,0.08629545921512227,0.1671156127009571,0.04247939592009925,2,0.7216668175851716,0.8670879977508892,
concrete4,gpt-4o-inoneprompt,Raw,-0.7377647918188459,0.9920543753391654,0.24975220456271743,3,0.48527571430355554,0.8677396647060184,
concrete4,gpt-4o-inoneprompt,Normalized,-0.7377647918188459,0.9920543753391654,0.24975220456271743,3,0.48527571430355554,0.8677396647060184,
concrete4,gpt-4o-inoneprompt,Raw,-1.201923076923077,0.24465819981692039,0.058097374006527,5,0.6825279638017293,0.6986666033765739,-1.0
concrete4,gpt-4o-inoneprompt,Normalized,-1.201923076923077,0.24465819981692039,0.058097374006527,5,0.6825279638017293,0.6986666033765739,1.3846643839948398
concrete5,gpt-4o-inoneprompt,Raw,-119.99999999999996,0.601918000002183,0.11935609160997908,2,0.9953784388202257,0.46899559358928117,
concrete5,gpt-4o-inoneprompt,Normalized,-119.99999999999996,0.601918000002183,0.11935609160997908,2,0.9953784388202257,0.46899559358928117,
concrete5,gpt-4o-inoneprompt,Raw,0.41862832421427654,0.21612565677351847,0.0583931708021817,3,0.6099844869316087,0.8207426802321162,
concrete5,gpt-4o-inoneprompt,Normalized,0.41862832421427654,0.21612565677351847,0.0583931708021817,3,0.6099844869316087,0.8207426802321162,
concrete5,gpt-4o-inoneprompt,Raw,-0.5237633365664407,0.28792769331445234,0.07425581305019424,5,0.6545140749134422,0.7126584136771534,-1.0
concrete5,gpt-4o-inoneprompt,Normalized,-0.5237633365664407,0.28792769331445234,0.07425581305019424,5,0.6545140749134422,0.7126584136771534,1.1164018509293223
concrete6,gpt-4o-inoneprompt,Raw,0.4536862003780715,0.11535230413791342,0.02472023227891846,2,0.8414646362081757,0.46899559358928117,
concrete6,gpt-4o-inoneprompt,Normalized,0.4536862003780715,0.11535230413791342,0.02472023227891846,2,0.8414646362081757,0.46899559358928117,
concrete6,gpt-4o-inoneprompt,Raw,0.7123287671232877,0.10736759379022633,0.029172961032274895,3,0.6937094643756984,0.8207426802321162,
concrete6,gpt-4o-inoneprompt,Normalized,0.7123287671232877,0.10736759379022633,0.029172961032274895,3,0.6937094643756984,0.8207426802321162,
concrete6,gpt-4o-inoneprompt,Raw,-0.032051282051281715,0.13604898969307958,0.028963272947968254,5,0.6891013796842052,0.6786012617081651,-1.0
concrete6,gpt-4o-inoneprompt,Normalized,-0.032051282051281715,0.13604898969307958,0.028963272947968254,5,0.6891013796842052,0.6786012617081651,0.3413501341392711
concrete7,gpt-4o-inoneprompt,Raw,-2114.999999999996,0.8600099359833819,0.14722211210076003,2,0.9997114417528099,0.28639695711595625,
concrete7,gpt-4o-inoneprompt,Normalized,-2114.999999999996,0.8600099359833819,0.14722211210076003,2,0.9997114417528099,0.28639695711595625,
concrete7,gpt-4o-inoneprompt,Raw,0.3733459357277883,0.137390302493297,0.03243953818646859,3,0.7570692200234816,0.8207426802321162,
concrete7,gpt-4o-inoneprompt,Normalized,0.3733459357277883,0.137390302493297,0.03243953818646859,3,0.7570692200234816,0.8207426802321162,
